VIN_1_10,County,City,State,Postal_Code,Model_Year,Make,Model,Electric_Vehicle_Type,Electric_Range,Base_MSRP,Legislative_District,DOL_Vehicle_ID,Electric_Utility
1G1RD6S5XH,king,woodinville,WA,98072,2017,chevrolet,volt,plug-in hybrid electric vehicle (phev),53,0,45,9635160,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5LMYJ9YY8N,king,renton,WA,98059,2022,lincoln,aviator,plug-in hybrid electric vehicle (phev),21,0,11,205610814,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
2C4RC1S7XR,thurston,olympia,WA,98506,2024,chrysler,pacifica,plug-in hybrid electric vehicle (phev),32,0,22,268640515,PUGET SOUND ENERGY INC
WDDVP9ABXF,snohomish,bothell,WA,98021,2015,mercedes-benz,b-class,battery electric vehicle (bev),87,0,1,102328740,PUGET SOUND ENERGY INC
JHMZC5F10K,snohomish,edmonds,WA,98026,2019,honda,clarity,plug-in hybrid electric vehicle (phev),47,0,32,100989269,PUGET SOUND ENERGY INC
WP1AE2AY6R,king,bellevue,WA,98005,2024,porsche,cayenne,plug-in hybrid electric vehicle (phev),56,0,41,267792717,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
JT3GS10V32,king,sammamish,WA,98075,2002,toyota,rav4,battery electric vehicle (bev),95,0,41,175935672,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KL8CL6S05G,king,bellevue,WA,98008,2016,chevrolet,spark,battery electric vehicle (bev),82,0,48,9692476,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WA1E2AFY5M,king,seattle,WA,98103,2021,audi,q5 e,plug-in hybrid electric vehicle (phev),18,0,43,166525285,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WA1F2AFY1N,king,seattle,WA,98119,2022,audi,q5,plug-in hybrid electric vehicle (phev),23,0,36,207620633,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WVWKP7AUXG,king,seattle,WA,98103,2016,volkswagen,e-golf,battery electric vehicle (bev),83,0,43,301439113,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1G1RC6S50K,pierce,graham,WA,98338,2019,chevrolet,volt,plug-in hybrid electric vehicle (phev),53,0,2,9381333,"BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||OHOP MUTUAL LIGHT COMPANY, INC|PENINSULA LIGHT COMPANY"
YV4H60DA4P,clark,vancouver,WA,98685,2023,volvo,xc60,plug-in hybrid electric vehicle (phev),35,0,18,227311759,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
WA1F2AFY1P,kitsap,bainbridge island,WA,98110,2023,audi,q5 e,plug-in hybrid electric vehicle (phev),23,0,23,225748967,PUGET SOUND ENERGY INC
WA1F2AFY5P,king,seattle,WA,98105,2023,audi,q5 e,plug-in hybrid electric vehicle (phev),23,0,43,230545276,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JA4J24A59J,king,seattle,WA,98144,2018,mitsubishi,outlander,plug-in hybrid electric vehicle (phev),22,0,37,249039794,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JTMEB3FV2P,king,bothell,WA,98011,2023,toyota,rav4 prime,plug-in hybrid electric vehicle (phev),42,0,1,259146730,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4H60DL2P,king,seattle,WA,98102,2023,volvo,xc60,plug-in hybrid electric vehicle (phev),35,0,43,265010161,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WBY7Z2C54J,king,auburn,WA,98002,2018,bmw,i3,battery electric vehicle (bev),114,0,31,272231599,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJSA1DP2C,king,covington,WA,98042,2012,tesla,model s,battery electric vehicle (bev),265,59900,47,255062895,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WA1F2AFY2N,king,seattle,WA,98199,2022,audi,q5,plug-in hybrid electric vehicle (phev),23,0,36,205829011,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
SADHD2S13L,king,bellevue,WA,98006,2020,jaguar,i-pace,battery electric vehicle (bev),234,0,41,240505282,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
2C4RC1S76N,king,shoreline,WA,98155,2022,chrysler,pacifica,plug-in hybrid electric vehicle (phev),32,0,32,230268923,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5UXKT0C50G,king,seattle,WA,98199,2016,bmw,x5,plug-in hybrid electric vehicle (phev),14,0,36,230060071,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
YV4BR0PL5J,king,sammamish,WA,98075,2018,volvo,xc90,plug-in hybrid electric vehicle (phev),19,64950,41,238653978,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4H60DE6P,clark,camas,WA,98607,2023,volvo,xc60,plug-in hybrid electric vehicle (phev),35,0,18,228686111,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
1C4RJYD62P,clark,battle ground,WA,98604,2023,jeep,grand cherokee,plug-in hybrid electric vehicle (phev),25,0,18,261066620,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
3FA6P0PU5F,snohomish,bothell,WA,98012,2015,ford,fusion,plug-in hybrid electric vehicle (phev),19,0,21,9620047,PUGET SOUND ENERGY INC
WP1BE2AYXN,king,kent,WA,98032,2022,porsche,cayenne,plug-in hybrid electric vehicle (phev),16,0,33,211146407,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
ZASPATDW0R,clark,vancouver,WA,98685,2024,alfa romeo,tonale,plug-in hybrid electric vehicle (phev),33,0,18,263054326,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
5YJXCDE2XL,king,seattle,WA,98177,2020,tesla,model x,battery electric vehicle (bev),289,0,32,3516915,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KNDCD3LD1N,king,bothell,WA,98011,2022,kia,niro,plug-in hybrid electric vehicle (phev),26,0,1,204938653,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4H60CL5N,clark,brush prairie,WA,98606,2022,volvo,xc90,plug-in hybrid electric vehicle (phev),35,0,18,200712431,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
5YJSA1E1XF,king,shoreline,WA,98177,2015,tesla,model s,battery electric vehicle (bev),208,0,32,265808924,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5UXKT0C52G,king,kirkland,WA,98034,2016,bmw,x5,plug-in hybrid electric vehicle (phev),14,0,45,156316058,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1C4RJYB63N,thurston,olympia,WA,98506,2022,jeep,grand cherokee,plug-in hybrid electric vehicle (phev),25,0,22,232909085,PUGET SOUND ENERGY INC
KNDCS3LF6P,king,burien,WA,98166,2023,kia,niro,plug-in hybrid electric vehicle (phev),33,0,34,245649302,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WBY2Z4C55K,king,seattle,WA,98112,2019,bmw,i8,plug-in hybrid electric vehicle (phev),18,0,43,329146422,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
YV1H60EP8P,king,redmond,WA,98052,2023,volvo,v60,plug-in hybrid electric vehicle (phev),41,0,48,244351740,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KMHC75LD6K,clark,vancouver,WA,98682,2019,hyundai,ioniq,plug-in hybrid electric vehicle (phev),29,0,17,200549261,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
5YJSA1S17E,snohomish,bothell,WA,98012,2014,tesla,model s,battery electric vehicle (bev),208,69900,1,194370158,PUGET SOUND ENERGY INC
5YJSA1DN4C,king,seattle,WA,98122,2012,tesla,model s,battery electric vehicle (bev),265,59900,37,210143419,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
YV4H60CE4R,thurston,olympia,WA,98501,2024,volvo,xc90,plug-in hybrid electric vehicle (phev),32,0,22,267383350,PUGET SOUND ENERGY INC
5YJSA1S16E,clark,brush prairie,WA,98606,2014,tesla,model s,battery electric vehicle (bev),208,69900,18,175591762,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
5YJSA1CP9D,clark,vancouver,WA,98682,2013,tesla,model s,battery electric vehicle (bev),208,69900,17,132853899,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
YV4BC0PM0H,king,bellevue,WA,98006,2017,volvo,xc90,plug-in hybrid electric vehicle (phev),14,0,41,105053826,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1G1RA6E4XF,king,shoreline,WA,98155,2015,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,32,123829884,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
YV4BR0CL2M,king,seattle,WA,98119,2021,volvo,xc90,plug-in hybrid electric vehicle (phev),18,0,36,138509045,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WVWPP7AU2F,king,bellevue,WA,98008,2015,volkswagen,e-golf,battery electric vehicle (bev),83,0,48,141913068,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WA12AAGE2M,king,sammamish,WA,98075,2021,audi,e-tron sportback,battery electric vehicle (bev),218,0,41,138661428,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
55SWF4HB3J,kitsap,bainbridge island,WA,98110,2018,mercedes-benz,c-class,plug-in hybrid electric vehicle (phev),8,0,23,226075202,PUGET SOUND ENERGY INC
JTDKN3DP0E,king,seattle,WA,98125,2014,toyota,prius plug-in,plug-in hybrid electric vehicle (phev),6,0,46,209671381,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WMZ23BS00P,king,seattle,WA,98109,2023,mini,countryman,plug-in hybrid electric vehicle (phev),17,0,36,220423983,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1C4RJXR69R,king,kent,WA,98030,2024,jeep,wrangler,plug-in hybrid electric vehicle (phev),21,0,47,257869391,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJSA1E4XK,king,bellevue,WA,98004,2019,tesla,model s,battery electric vehicle (bev),270,0,48,218200209,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WA1LAAGE1K,king,lake forest park,WA,98155,2019,audi,e-tron,battery electric vehicle (bev),204,0,46,476423755,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJSA1H26E,king,shoreline,WA,98177,2014,tesla,model s,battery electric vehicle (bev),208,69900,32,154496247,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1G1RC6E46D,clark,washougal,WA,98671,2013,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,18,116715665,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
JTDKAMFP8N,king,lake forest park,WA,98155,2022,toyota,prius prime,plug-in hybrid electric vehicle (phev),25,0,46,172291248,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJSA1CP8D,kitsap,kingston,WA,98346,2013,tesla,model s,battery electric vehicle (bev),208,69900,23,241115927,PUGET SOUND ENERGY INC
JTMFB3FV5R,king,bellevue,WA,98006,2024,toyota,rav4 prime,plug-in hybrid electric vehicle (phev),42,0,41,262859796,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJXCBE24K,king,renton,WA,98058,2019,tesla,model x,battery electric vehicle (bev),289,0,11,262545496,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1C4RJYD64N,king,bellevue,WA,98006,2022,jeep,grand cherokee,plug-in hybrid electric vehicle (phev),25,0,41,262721371,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KL8CK6S00F,king,shoreline,WA,98133,2015,chevrolet,spark,battery electric vehicle (bev),82,0,32,474748802,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
2C4RC1L7XL,king,shoreline,WA,98133,2020,chrysler,pacifica,plug-in hybrid electric vehicle (phev),32,0,32,139834229,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WBA33AG0XP,snohomish,snohomish,WA,98290,2023,bmw,530e,plug-in hybrid electric vehicle (phev),18,0,44,236124500,PUGET SOUND ENERGY INC
WA1F2AFY4P,king,seattle,WA,98112,2023,audi,q5 e,plug-in hybrid electric vehicle (phev),23,0,43,229421622,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JTMFB3FV0P,clark,camas,WA,98607,2023,toyota,rav4 prime,plug-in hybrid electric vehicle (phev),42,0,18,260688837,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
3C3CFFGE7K,king,shoreline,WA,98133,2019,fiat,500,battery electric vehicle (bev),84,0,32,231096995,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJXCBE44J,clark,vancouver,WA,98685,2018,tesla,model x,battery electric vehicle (bev),238,0,18,262228305,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
WBY7Z2C56J,king,kent,WA,98031,2018,bmw,i3,battery electric vehicle (bev),114,0,11,167374784,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
7JRBR0FL1M,benton,richland,WA,99354,2021,volvo,s60,plug-in hybrid electric vehicle (phev),22,0,8,145826082,BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA)
JTMEB3FV3P,jefferson,port ludlow,WA,98365,2023,toyota,rav4 prime,plug-in hybrid electric vehicle (phev),42,0,24,234996590,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY
5YJSA1E29L,king,seattle,WA,98199,2020,tesla,model s,battery electric vehicle (bev),330,0,36,3519246,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JTJHKCFZ0N,king,maple valley,WA,98038,2022,lexus,nx,plug-in hybrid electric vehicle (phev),37,0,5,224391177,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1FMCU0LZ5M,king,seattle,WA,98133,2021,ford,escape,plug-in hybrid electric vehicle (phev),38,0,46,175904508,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJSA1S20F,king,shoreline,WA,98133,2015,tesla,model s,battery electric vehicle (bev),208,0,32,130465737,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KM8JFDA22P,kitsap,seabeck,WA,98380,2023,hyundai,tucson,plug-in hybrid electric vehicle (phev),33,0,35,235060654,PUGET SOUND ENERGY INC
5YJSA1DN5D,grays harbor,aberdeen,WA,98520,2013,tesla,model s,battery electric vehicle (bev),208,69900,19,234383110,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY
JM3KKBHA6R,king,bellevue,WA,98006,2024,mazda,cx-90,plug-in hybrid electric vehicle (phev),26,0,41,265776178,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KNAGV4LD1J,king,renton,WA,98058,2018,kia,optima,plug-in hybrid electric vehicle (phev),29,0,11,185989443,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KM8S6DA21N,snohomish,arlington,WA,98223,2022,hyundai,santa fe,plug-in hybrid electric vehicle (phev),31,0,10,245609619,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY
YV4BR0DL1M,king,seattle,WA,98112,2021,volvo,xc60,plug-in hybrid electric vehicle (phev),18,0,43,170900544,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WMEEJ9AAXF,clark,vancouver,WA,98663,2015,smart,fortwo electric drive,battery electric vehicle (bev),68,0,49,205494712,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
1G1FX6S01L,king,seattle,WA,98112,2020,chevrolet,bolt ev,battery electric vehicle (bev),259,0,43,157535626,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1G1RA6E46F,king,pacific,WA,98047,2015,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,30,148308877,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
2C4RC1L75N,king,seattle,WA,98122,2022,chrysler,pacifica,plug-in hybrid electric vehicle (phev),32,0,37,228208088,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WAUSPBFF0H,king,seattle,WA,98144,2017,audi,a3,plug-in hybrid electric vehicle (phev),16,0,37,260841647,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KNDCD3LD4J,king,auburn,WA,98092,2018,kia,niro,plug-in hybrid electric vehicle (phev),26,0,31,251453429,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4H60CFXR,king,shoreline,WA,98177,2024,volvo,xc90,plug-in hybrid electric vehicle (phev),32,0,32,253449444,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JA4T5VA99P,king,redmond,WA,98052,2023,mitsubishi,outlander,plug-in hybrid electric vehicle (phev),38,0,48,255355131,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1G6RR1E4XE,king,seattle,WA,98109,2014,cadillac,elr,plug-in hybrid electric vehicle (phev),37,0,36,222510683,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
55SWF4HB9J,king,bothell,WA,98011,2018,mercedes-benz,c-class,plug-in hybrid electric vehicle (phev),8,0,1,250583189,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WMZYU7C48J,king,seattle,WA,98109,2018,mini,countryman,plug-in hybrid electric vehicle (phev),12,36800,36,317739061,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
YV4BR00K6M,king,seattle,WA,98126,2021,volvo,xc90,plug-in hybrid electric vehicle (phev),18,0,34,269574189,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WA1G2AFY6R,clark,camas,WA,98607,2024,audi,q5 e,plug-in hybrid electric vehicle (phev),23,0,18,270964564,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
WBY8P4C54K,king,bellevue,WA,98008,2019,bmw,i3,plug-in hybrid electric vehicle (phev),126,0,48,224630262,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WBAJA9C51J,king,seattle,WA,98122,2018,bmw,530e,plug-in hybrid electric vehicle (phev),16,52650,37,175624235,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJSA1DP0C,king,bellevue,WA,98007,2012,tesla,model s,battery electric vehicle (bev),265,59900,48,182439309,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WP0BH2A77J,king,redmond,WA,98052,2018,porsche,panamera,plug-in hybrid electric vehicle (phev),14,0,48,266634343,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KNDCM3LD1N,kitsap,poulsbo,WA,98370,2022,kia,niro,plug-in hybrid electric vehicle (phev),26,0,23,196390211,PUGET SOUND ENERGY INC
LYVBR0DL4K,king,seattle,WA,98115,2019,volvo,xc60,plug-in hybrid electric vehicle (phev),17,52900,46,270435189,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJSA1E2XF,island,oak harbor,WA,98277,2015,tesla,model s,battery electric vehicle (bev),208,0,10,247978517,PUGET SOUND ENERGY INC
5YJXCAE40K,king,shoreline,WA,98177,2019,tesla,model x,battery electric vehicle (bev),289,0,32,476010538,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WA1G2AFY9N,king,kent,WA,98032,2022,audi,q5,plug-in hybrid electric vehicle (phev),23,0,33,183284090,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WA1VABGE6M,king,seattle,WA,98112,2021,audi,e-tron,battery electric vehicle (bev),222,0,43,143039690,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KM8JBDA23P,king,normandy park,WA,98166,2023,hyundai,tucson,plug-in hybrid electric vehicle (phev),33,0,33,241343840,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WMZYU7C52K,king,renton,WA,98055,2019,mini,countryman,plug-in hybrid electric vehicle (phev),12,36900,11,230244094,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KM8K33AG2K,clark,vancouver,WA,98685,2019,hyundai,kona,battery electric vehicle (bev),258,0,18,171038850,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
WP1AE2A20F,clark,ridgefield,WA,98642,2015,porsche,cayenne,plug-in hybrid electric vehicle (phev),14,0,17,477827759,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
KM8K53AG6K,clark,vancouver,WA,98685,2019,hyundai,kona,battery electric vehicle (bev),258,0,18,111775793,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
JTJHKCFZ8R,king,kirkland,WA,98033,2024,lexus,nx,plug-in hybrid electric vehicle (phev),37,0,48,253721639,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WMEEJ9AA4G,whatcom,bellingham,WA,98226,2016,smart,fortwo,battery electric vehicle (bev),68,0,42,180311575,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY
YV4BR00Z5N,king,seattle,WA,98112,2022,volvo,xc90,plug-in hybrid electric vehicle (phev),18,0,43,256016148,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WBY1Z2C54G,san juan,lopez island,WA,98261,2016,bmw,i3,battery electric vehicle (bev),81,0,40,245801468,BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP
1C4RJYE67P,cowlitz,longview,WA,98632,2023,jeep,grand cherokee,plug-in hybrid electric vehicle (phev),25,0,19,245586568,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY
WA1E2AFY3L,king,seattle,WA,98144,2020,audi,q5 e,plug-in hybrid electric vehicle (phev),20,0,37,100471339,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KM8JFDA20N,clark,ridgefield,WA,98642,2022,hyundai,tucson,plug-in hybrid electric vehicle (phev),33,0,17,220618450,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
KNDRMDJH1S,king,issaquah,WA,98029,2025,kia,sorento,plug-in hybrid electric vehicle (phev),30,0,5,269452382,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
LYVBR0DLXK,king,kirkland,WA,98034,2019,volvo,xc60,plug-in hybrid electric vehicle (phev),17,52900,1,203022592,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJSA1CN7C,king,bellevue,WA,98007,2012,tesla,model s,battery electric vehicle (bev),265,59900,48,212602568,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WBAJA9C51K,kitsap,bainbridge island,WA,98110,2019,bmw,530e,plug-in hybrid electric vehicle (phev),16,53400,23,166500421,PUGET SOUND ENERGY INC
WMEEJ9AA2E,king,bothell,WA,98011,2014,smart,fortwo electric drive,battery electric vehicle (bev),58,0,1,2776490,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4BR00KXM,king,kenmore,WA,98028,2021,volvo,xc90,plug-in hybrid electric vehicle (phev),18,0,46,157471450,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1C4RJXU67R,king,seattle,WA,98105,2024,jeep,wrangler,plug-in hybrid electric vehicle (phev),21,0,43,252106354,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KNAGV4LD5J,skagit,sedro-woolley,WA,98284,2018,kia,optima,plug-in hybrid electric vehicle (phev),29,0,39,313638727,PUGET SOUND ENERGY INC
3FA6P0SU3J,king,kenmore,WA,98028,2018,ford,fusion,plug-in hybrid electric vehicle (phev),21,0,46,348896187,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1G1RF6E42E,king,covington,WA,98042,2014,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,47,313111480,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KNDCM3LD3M,king,seattle,WA,98103,2021,kia,niro,plug-in hybrid electric vehicle (phev),26,0,43,228389192,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
2C4RC1L79J,king,woodinville,WA,98072,2018,chrysler,pacifica,plug-in hybrid electric vehicle (phev),33,0,45,187727893,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5UX43EU08S,king,bellevue,WA,98008,2025,bmw,x5,plug-in hybrid electric vehicle (phev),40,0,48,268162226,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4H60CW8P,king,seattle,WA,98102,2023,volvo,xc90,plug-in hybrid electric vehicle (phev),32,0,43,267576046,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1G1RD6E46B,king,seattle,WA,98115,2011,chevrolet,volt,plug-in hybrid electric vehicle (phev),35,0,46,171603498,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KNDCD3LD0N,king,bellevue,WA,98006,2022,kia,niro,plug-in hybrid electric vehicle (phev),26,0,41,193051085,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
2C4RC1N71N,clark,ridgefield,WA,98642,2022,chrysler,pacifica,plug-in hybrid electric vehicle (phev),32,0,18,211336387,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
YV4H60DP6P,king,seattle,WA,98103,2023,volvo,xc60,plug-in hybrid electric vehicle (phev),35,0,43,224349051,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
SADHC2S13L,king,seattle,WA,98103,2020,jaguar,i-pace,battery electric vehicle (bev),234,0,43,264735831,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
YV4H60CE8R,king,kirkland,WA,98034,2024,volvo,xc90,plug-in hybrid electric vehicle (phev),32,0,1,265927791,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJXCBE40G,king,redmond,WA,98052,2016,tesla,model x,battery electric vehicle (bev),200,0,48,251170986,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
7JRH60FD0N,thurston,yelm,WA,98597,2022,volvo,s60,plug-in hybrid electric vehicle (phev),41,0,20,216861809,PUGET SOUND ENERGY INC
KNDCM3LD8N,king,auburn,WA,98002,2022,kia,niro,plug-in hybrid electric vehicle (phev),26,0,31,183457151,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
